,Request id,Pickup point,Status,Request timestamp,Hour,Day,Time Slot
5727,4460,City,No Cars Available,2016-07-14 08:36:39,8,Thursday,Morning
5728,4474,City,No Cars Available,2016-07-14 08:43:46,8,Thursday,Morning
5729,4466,City,No Cars Available,2016-07-14 08:46:09,8,Thursday,Morning
5730,4473,City,No Cars Available,2016-07-14 08:48:43,8,Thursday,Morning
5731,4477,City,No Cars Available,2016-07-14 08:51:05,8,Thursday,Morning
5732,4493,City,No Cars Available,2016-07-14 08:52:53,8,Thursday,Morning
5733,4494,City,No Cars Available,2016-07-14 08:58:03,8,Thursday,Morning
5734,4490,City,No Cars Available,2016-07-14 09:00:23,9,Thursday,Morning
5735,4508,City,No Cars Available,2016-07-14 09:05:56,9,Thursday,Morning
5736,4495,City,No Cars Available,2016-07-14 09:06:02,9,Thursday,Morning
5737,4513,City,No Cars Available,2016-07-14 09:06:46,9,Thursday,Morning
5738,4502,City,No Cars Available,2016-07-14 09:07:30,9,Thursday,Morning
5739,4528,City,No Cars Available,2016-07-14 09:27:58,9,Thursday,Morning
5740,4526,City,No Cars Available,2016-07-14 09:28:49,9,Thursday,Morning
5741,4522,Airport,No Cars Available,2016-07-14 09:28:53,9,Thursday,Morning
5742,4537,City,No Cars Available,2016-07-14 09:36:28,9,Thursday,Morning
5743,4541,City,No Cars Available,2016-07-14 09:37:21,9,Thursday,Morning
5744,4550,City,No Cars Available,2016-07-14 09:38:24,9,Thursday,Morning
5745,4554,City,No Cars Available,2016-07-14 09:42:36,9,Thursday,Morning
5746,4551,City,No Cars Available,2016-07-14 09:42:54,9,Thursday,Morning
5747,4553,Airport,No Cars Available,2016-07-14 09:43:53,9,Thursday,Morning
5748,4565,City,No Cars Available,2016-07-14 09:45:20,9,Thursday,Morning
5749,4549,Airport,No Cars Available,2016-07-14 09:46:03,9,Thursday,Morning
5750,4548,City,No Cars Available,2016-07-14 09:46:09,9,Thursday,Morning
5751,4555,City,No Cars Available,2016-07-14 09:46:31,9,Thursday,Morning
5752,4559,City,No Cars Available,2016-07-14 09:49:25,9,Thursday,Morning
5753,4564,City,No Cars Available,2016-07-14 09:52:52,9,Thursday,Morning
5754,4587,City,No Cars Available,2016-07-14 09:59:45,9,Thursday,Morning
5755,4584,City,No Cars Available,2016-07-14 10:00:10,10,Thursday,Morning
5756,4585,City,No Cars Available,2016-07-14 10:00:11,10,Thursday,Morning
5757,4583,City,No Cars Available,2016-07-14 10:01:39,10,Thursday,Morning
5758,4582,City,No Cars Available,2016-07-14 10:03:34,10,Thursday,Morning
5759,4589,City,No Cars Available,2016-07-14 10:06:29,10,Thursday,Morning
5760,4596,City,No Cars Available,2016-07-14 10:07:11,10,Thursday,Morning
5761,4595,City,No Cars Available,2016-07-14 10:07:56,10,Thursday,Morning
5762,4591,City,No Cars Available,2016-07-14 10:08:31,10,Thursday,Morning
5763,4597,City,No Cars Available,2016-07-14 10:08:43,10,Thursday,Morning
5764,4598,City,No Cars Available,2016-07-14 10:12:33,10,Thursday,Morning
5765,4590,City,No Cars Available,2016-07-14 10:13:11,10,Thursday,Morning
5766,4606,Airport,No Cars Available,2016-07-14 10:19:58,10,Thursday,Morning
5767,4608,Airport,No Cars Available,2016-07-14 10:23:43,10,Thursday,Morning
5768,4604,City,No Cars Available,2016-07-14 10:25:40,10,Thursday,Morning
5769,4613,City,No Cars Available,2016-07-14 10:43:18,10,Thursday,Morning
5770,4616,City,No Cars Available,2016-07-14 10:55:38,10,Thursday,Morning
5771,4622,Airport,No Cars Available,2016-07-14 11:00:28,11,Thursday,Morning
5772,4617,City,No Cars Available,2016-07-14 11:02:20,11,Thursday,Morning
5773,4619,Airport,No Cars Available,2016-07-14 11:04:37,11,Thursday,Morning
5774,4629,City,No Cars Available,2016-07-14 11:11:21,11,Thursday,Morning
5775,4633,City,No Cars Available,2016-07-14 11:21:02,11,Thursday,Morning
5776,4634,City,No Cars Available,2016-07-14 11:30:31,11,Thursday,Morning
5777,4636,City,No Cars Available,2016-07-14 11:32:34,11,Thursday,Morning
5778,4640,Airport,No Cars Available,2016-07-14 11:39:12,11,Thursday,Morning
5779,4647,City,No Cars Available,2016-07-14 11:50:35,11,Thursday,Morning
5780,4650,Airport,No Cars Available,2016-07-14 11:58:16,11,Thursday,Morning
5781,4662,Airport,No Cars Available,2016-07-14 12:13:01,12,Thursday,Aftrnoon
5782,4660,City,No Cars Available,2016-07-14 12:13:24,12,Thursday,Aftrnoon
5783,4666,Airport,No Cars Available,2016-07-14 12:26:36,12,Thursday,Aftrnoon
5784,4670,Airport,No Cars Available,2016-07-14 12:36:33,12,Thursday,Aftrnoon
5785,4675,City,No Cars Available,2016-07-14 12:39:26,12,Thursday,Aftrnoon
5786,4676,Airport,No Cars Available,2016-07-14 12:44:22,12,Thursday,Aftrnoon
5787,4682,Airport,No Cars Available,2016-07-14 12:49:15,12,Thursday,Aftrnoon
5788,4678,City,No Cars Available,2016-07-14 12:49:20,12,Thursday,Aftrnoon
5789,4688,Airport,No Cars Available,2016-07-14 13:03:07,13,Thursday,Aftrnoon
5790,4692,City,No Cars Available,2016-07-14 13:04:58,13,Thursday,Aftrnoon
5791,4689,City,No Cars Available,2016-07-14 13:09:42,13,Thursday,Aftrnoon
5792,4697,City,No Cars Available,2016-07-14 13:12:54,13,Thursday,Aftrnoon
5793,4705,Airport,No Cars Available,2016-07-14 13:13:02,13,Thursday,Aftrnoon
5794,4707,City,No Cars Available,2016-07-14 13:13:28,13,Thursday,Aftrnoon
5795,4704,City,No Cars Available,2016-07-14 13:16:08,13,Thursday,Aftrnoon
5796,4708,City,No Cars Available,2016-07-14 13:18:20,13,Thursday,Aftrnoon
5797,4703,Airport,No Cars Available,2016-07-14 13:18:56,13,Thursday,Aftrnoon
5798,4725,Airport,No Cars Available,2016-07-14 13:56:39,13,Thursday,Aftrnoon
5799,4734,Airport,No Cars Available,2016-07-14 14:37:02,14,Thursday,Aftrnoon
5800,4742,Airport,No Cars Available,2016-07-14 15:00:36,15,Thursday,Evening
5801,4744,Airport,No Cars Available,2016-07-14 15:03:28,15,Thursday,Evening
5802,4746,City,No Cars Available,2016-07-14 15:10:29,15,Thursday,Evening
5803,4749,Airport,No Cars Available,2016-07-14 15:11:40,15,Thursday,Evening
5804,4764,City,No Cars Available,2016-07-14 15:30:46,15,Thursday,Evening
5805,4763,City,No Cars Available,2016-07-14 15:33:56,15,Thursday,Evening
5806,4772,City,No Cars Available,2016-07-14 15:55:09,15,Thursday,Evening
5807,4778,City,No Cars Available,2016-07-14 16:21:48,16,Thursday,Evening
5808,4781,Airport,No Cars Available,2016-07-14 16:29:23,16,Thursday,Evening
5809,4782,Airport,No Cars Available,2016-07-14 16:33:22,16,Thursday,Evening
5810,4785,City,No Cars Available,2016-07-14 16:42:53,16,Thursday,Evening
5811,4789,City,No Cars Available,2016-07-14 16:44:59,16,Thursday,Evening
5812,4793,City,No Cars Available,2016-07-14 16:47:30,16,Thursday,Evening
5813,4794,City,No Cars Available,2016-07-14 16:55:09,16,Thursday,Evening
5814,4804,City,No Cars Available,2016-07-14 17:02:52,17,Thursday,Evening
5815,4806,City,No Cars Available,2016-07-14 17:06:55,17,Thursday,Evening
5816,4808,Airport,No Cars Available,2016-07-14 17:14:22,17,Thursday,Evening
5817,4809,Airport,No Cars Available,2016-07-14 17:14:31,17,Thursday,Evening
5818,4816,Airport,No Cars Available,2016-07-14 17:14:49,17,Thursday,Evening
5819,4807,Airport,No Cars Available,2016-07-14 17:15:22,17,Thursday,Evening
5820,4817,Airport,No Cars Available,2016-07-14 17:17:26,17,Thursday,Evening
5821,4819,Airport,No Cars Available,2016-07-14 17:18:14,17,Thursday,Evening
5822,4811,Airport,No Cars Available,2016-07-14 17:18:21,17,Thursday,Evening
5823,4818,Airport,No Cars Available,2016-07-14 17:20:56,17,Thursday,Evening
5824,4836,Airport,No Cars Available,2016-07-14 17:21:14,17,Thursday,Evening
5825,4821,Airport,No Cars Available,2016-07-14 17:21:48,17,Thursday,Evening
5826,4826,Airport,No Cars Available,2016-07-14 17:24:44,17,Thursday,Evening
5827,4824,Airport,No Cars Available,2016-07-14 17:24:53,17,Thursday,Evening
5828,4820,Airport,No Cars Available,2016-07-14 17:25:02,17,Thursday,Evening
5829,4827,Airport,No Cars Available,2016-07-14 17:25:30,17,Thursday,Evening
5830,4832,Airport,No Cars Available,2016-07-14 17:26:50,17,Thursday,Evening
5831,4838,Airport,No Cars Available,2016-07-14 17:27:16,17,Thursday,Evening
5832,4840,Airport,No Cars Available,2016-07-14 17:27:31,17,Thursday,Evening
5833,4835,Airport,No Cars Available,2016-07-14 17:27:45,17,Thursday,Evening
5834,4841,Airport,No Cars Available,2016-07-14 17:27:46,17,Thursday,Evening
5835,4843,Airport,No Cars Available,2016-07-14 17:28:37,17,Thursday,Evening
5836,4839,Airport,No Cars Available,2016-07-14 17:28:58,17,Thursday,Evening
5837,4844,Airport,No Cars Available,2016-07-14 17:30:35,17,Thursday,Evening
5838,4833,Airport,No Cars Available,2016-07-14 17:30:47,17,Thursday,Evening
5839,4837,Airport,No Cars Available,2016-07-14 17:30:51,17,Thursday,Evening
5840,4853,Airport,No Cars Available,2016-07-14 17:33:46,17,Thursday,Evening
5841,4852,City,No Cars Available,2016-07-14 17:34:06,17,Thursday,Evening
5842,4856,Airport,No Cars Available,2016-07-14 17:34:34,17,Thursday,Evening
5843,4855,Airport,No Cars Available,2016-07-14 17:34:36,17,Thursday,Evening
5844,4861,Airport,No Cars Available,2016-07-14 17:34:46,17,Thursday,Evening
5845,4846,Airport,No Cars Available,2016-07-14 17:35:02,17,Thursday,Evening
5846,4864,Airport,No Cars Available,2016-07-14 17:35:59,17,Thursday,Evening
5847,4842,Airport,No Cars Available,2016-07-14 17:36:08,17,Thursday,Evening
5848,4851,Airport,No Cars Available,2016-07-14 17:36:45,17,Thursday,Evening
5849,4845,Airport,No Cars Available,2016-07-14 17:37:44,17,Thursday,Evening
5850,4860,Airport,No Cars Available,2016-07-14 17:38:56,17,Thursday,Evening
5851,4871,Airport,No Cars Available,2016-07-14 17:43:04,17,Thursday,Evening
5852,4870,Airport,No Cars Available,2016-07-14 17:43:44,17,Thursday,Evening
5853,4873,Airport,No Cars Available,2016-07-14 17:44:27,17,Thursday,Evening
5854,4868,Airport,No Cars Available,2016-07-14 17:44:39,17,Thursday,Evening
5855,4874,Airport,No Cars Available,2016-07-14 17:47:02,17,Thursday,Evening
5856,4867,Airport,No Cars Available,2016-07-14 17:47:04,17,Thursday,Evening
5857,4878,Airport,No Cars Available,2016-07-14 17:48:48,17,Thursday,Evening
5858,4872,Airport,No Cars Available,2016-07-14 17:50:53,17,Thursday,Evening
5859,4877,Airport,No Cars Available,2016-07-14 17:51:28,17,Thursday,Evening
5860,4888,Airport,No Cars Available,2016-07-14 17:52:06,17,Thursday,Evening
5861,4882,Airport,No Cars Available,2016-07-14 17:53:51,17,Thursday,Evening
5862,4891,Airport,No Cars Available,2016-07-14 17:55:37,17,Thursday,Evening
5863,4881,Airport,No Cars Available,2016-07-14 17:56:02,17,Thursday,Evening
5864,4883,Airport,No Cars Available,2016-07-14 17:56:19,17,Thursday,Evening
5865,4887,Airport,No Cars Available,2016-07-14 17:58:23,17,Thursday,Evening
5866,4896,Airport,No Cars Available,2016-07-14 17:58:25,17,Thursday,Evening
5867,4893,Airport,No Cars Available,2016-07-14 18:00:30,18,Thursday,Night
5868,4897,Airport,No Cars Available,2016-07-14 18:01:06,18,Thursday,Night
5869,4910,Airport,No Cars Available,2016-07-14 18:02:21,18,Thursday,Night
5870,4900,Airport,No Cars Available,2016-07-14 18:04:03,18,Thursday,Night
5871,4894,Airport,No Cars Available,2016-07-14 18:04:57,18,Thursday,Night
5872,4895,Airport,No Cars Available,2016-07-14 18:06:45,18,Thursday,Night
5873,4914,Airport,No Cars Available,2016-07-14 18:10:00,18,Thursday,Night
5874,4907,Airport,No Cars Available,2016-07-14 18:10:12,18,Thursday,Night
5875,4903,Airport,No Cars Available,2016-07-14 18:10:29,18,Thursday,Night
5876,4913,Airport,No Cars Available,2016-07-14 18:10:46,18,Thursday,Night
5877,4912,Airport,No Cars Available,2016-07-14 18:11:14,18,Thursday,Night
5878,4917,Airport,No Cars Available,2016-07-14 18:13:32,18,Thursday,Night
5879,4918,Airport,No Cars Available,2016-07-14 18:14:47,18,Thursday,Night
5880,4923,Airport,No Cars Available,2016-07-14 18:15:14,18,Thursday,Night
5881,4916,Airport,No Cars Available,2016-07-14 18:15:19,18,Thursday,Night
5882,4924,Airport,No Cars Available,2016-07-14 18:15:44,18,Thursday,Night
5883,4920,Airport,No Cars Available,2016-07-14 18:15:49,18,Thursday,Night
5884,4922,Airport,No Cars Available,2016-07-14 18:16:24,18,Thursday,Night
5885,4927,Airport,No Cars Available,2016-07-14 18:16:43,18,Thursday,Night
5886,4925,Airport,No Cars Available,2016-07-14 18:17:23,18,Thursday,Night
5887,4934,Airport,No Cars Available,2016-07-14 18:17:40,18,Thursday,Night
5888,4930,Airport,No Cars Available,2016-07-14 18:22:17,18,Thursday,Night
5889,4935,Airport,No Cars Available,2016-07-14 18:22:19,18,Thursday,Night
5890,4946,Airport,No Cars Available,2016-07-14 18:25:40,18,Thursday,Night
5891,4942,Airport,No Cars Available,2016-07-14 18:26:09,18,Thursday,Night
5892,4939,Airport,No Cars Available,2016-07-14 18:28:38,18,Thursday,Night
5893,4945,Airport,No Cars Available,2016-07-14 18:29:35,18,Thursday,Night
5894,4952,Airport,No Cars Available,2016-07-14 18:29:44,18,Thursday,Night
5895,4956,Airport,No Cars Available,2016-07-14 18:30:19,18,Thursday,Night
5896,4947,Airport,No Cars Available,2016-07-14 18:30:56,18,Thursday,Night
5897,4955,Airport,No Cars Available,2016-07-14 18:31:07,18,Thursday,Night
5898,4959,Airport,No Cars Available,2016-07-14 18:32:30,18,Thursday,Night
5899,4962,Airport,No Cars Available,2016-07-14 18:33:44,18,Thursday,Night
5900,4961,Airport,No Cars Available,2016-07-14 18:34:46,18,Thursday,Night
5901,4957,Airport,No Cars Available,2016-07-14 18:34:48,18,Thursday,Night
5902,4960,Airport,No Cars Available,2016-07-14 18:36:00,18,Thursday,Night
5903,4953,Airport,No Cars Available,2016-07-14 18:36:15,18,Thursday,Night
5904,4951,Airport,No Cars Available,2016-07-14 18:36:25,18,Thursday,Night
5905,4967,Airport,No Cars Available,2016-07-14 18:36:36,18,Thursday,Night
5906,4954,Airport,No Cars Available,2016-07-14 18:37:26,18,Thursday,Night
5907,4965,Airport,No Cars Available,2016-07-14 18:38:01,18,Thursday,Night
5908,4972,Airport,No Cars Available,2016-07-14 18:44:15,18,Thursday,Night
5909,4983,City,No Cars Available,2016-07-14 18:44:16,18,Thursday,Night
5910,4989,Airport,No Cars Available,2016-07-14 18:45:12,18,Thursday,Night
5911,4973,Airport,No Cars Available,2016-07-14 18:45:17,18,Thursday,Night
5912,4980,Airport,No Cars Available,2016-07-14 18:47:22,18,Thursday,Night
5913,4982,Airport,No Cars Available,2016-07-14 18:47:23,18,Thursday,Night
5914,4970,Airport,No Cars Available,2016-07-14 18:47:37,18,Thursday,Night
5915,4984,Airport,No Cars Available,2016-07-14 18:48:28,18,Thursday,Night
5916,4990,Airport,No Cars Available,2016-07-14 18:48:36,18,Thursday,Night
5917,4985,Airport,No Cars Available,2016-07-14 18:48:45,18,Thursday,Night
5918,4992,Airport,No Cars Available,2016-07-14 18:48:59,18,Thursday,Night
5919,4991,Airport,No Cars Available,2016-07-14 18:49:48,18,Thursday,Night
5920,4979,Airport,No Cars Available,2016-07-14 18:49:50,18,Thursday,Night
5921,4994,Airport,No Cars Available,2016-07-14 18:52:21,18,Thursday,Night
5922,4993,Airport,No Cars Available,2016-07-14 18:53:04,18,Thursday,Night
5923,4988,Airport,No Cars Available,2016-07-14 18:53:59,18,Thursday,Night
5924,4995,Airport,No Cars Available,2016-07-14 18:55:12,18,Thursday,Night
5925,5000,Airport,No Cars Available,2016-07-14 18:56:45,18,Thursday,Night
5926,5002,Airport,No Cars Available,2016-07-14 18:56:55,18,Thursday,Night
5927,5004,Airport,No Cars Available,2016-07-14 18:57:20,18,Thursday,Night
5928,5006,Airport,No Cars Available,2016-07-14 18:57:54,18,Thursday,Night
5929,5007,Airport,No Cars Available,2016-07-14 18:58:17,18,Thursday,Night
5930,5003,Airport,No Cars Available,2016-07-14 18:58:31,18,Thursday,Night
5931,5009,Airport,No Cars Available,2016-07-14 19:00:24,19,Thursday,Night
5932,4999,Airport,No Cars Available,2016-07-14 19:01:06,19,Thursday,Night
5933,5008,Airport,No Cars Available,2016-07-14 19:02:20,19,Thursday,Night
5934,5011,Airport,No Cars Available,2016-07-14 19:02:20,19,Thursday,Night
5935,5014,City,No Cars Available,2016-07-14 19:02:30,19,Thursday,Night
5936,5015,Airport,No Cars Available,2016-07-14 19:04:05,19,Thursday,Night
5937,5005,Airport,No Cars Available,2016-07-14 19:04:18,19,Thursday,Night
5938,5010,Airport,No Cars Available,2016-07-14 19:05:28,19,Thursday,Night
5939,5026,Airport,No Cars Available,2016-07-14 19:05:47,19,Thursday,Night
5940,5022,Airport,No Cars Available,2016-07-14 19:06:09,19,Thursday,Night
5941,5016,Airport,No Cars Available,2016-07-14 19:06:13,19,Thursday,Night
5942,5021,Airport,No Cars Available,2016-07-14 19:06:43,19,Thursday,Night
5943,5020,Airport,No Cars Available,2016-07-14 19:08:13,19,Thursday,Night
5944,5018,Airport,No Cars Available,2016-07-14 19:09:22,19,Thursday,Night
5945,5037,Airport,No Cars Available,2016-07-14 19:10:01,19,Thursday,Night
5946,5027,Airport,No Cars Available,2016-07-14 19:10:41,19,Thursday,Night
5947,5030,Airport,No Cars Available,2016-07-14 19:11:50,19,Thursday,Night
5948,5034,Airport,No Cars Available,2016-07-14 19:12:03,19,Thursday,Night
5949,5028,Airport,No Cars Available,2016-07-14 19:13:31,19,Thursday,Night
5950,5036,Airport,No Cars Available,2016-07-14 19:17:42,19,Thursday,Night
5951,5048,Airport,No Cars Available,2016-07-14 19:18:29,19,Thursday,Night
5952,5035,Airport,No Cars Available,2016-07-14 19:18:43,19,Thursday,Night
5953,5040,Airport,No Cars Available,2016-07-14 19:20:18,19,Thursday,Night
5954,5043,Airport,No Cars Available,2016-07-14 19:20:59,19,Thursday,Night
5955,5059,Airport,No Cars Available,2016-07-14 19:21:15,19,Thursday,Night
5956,5047,Airport,No Cars Available,2016-07-14 19:22:15,19,Thursday,Night
5957,5045,Airport,No Cars Available,2016-07-14 19:22:50,19,Thursday,Night
5958,5055,Airport,No Cars Available,2016-07-14 19:24:18,19,Thursday,Night
5959,5044,Airport,No Cars Available,2016-07-14 19:24:24,19,Thursday,Night
5960,5062,Airport,No Cars Available,2016-07-14 19:24:34,19,Thursday,Night
5961,5057,Airport,No Cars Available,2016-07-14 19:24:50,19,Thursday,Night
5962,5049,Airport,No Cars Available,2016-07-14 19:25:41,19,Thursday,Night
5963,5054,Airport,No Cars Available,2016-07-14 19:26:40,19,Thursday,Night
5964,5052,Airport,No Cars Available,2016-07-14 19:26:41,19,Thursday,Night
5965,5046,Airport,No Cars Available,2016-07-14 19:27:26,19,Thursday,Night
5966,5058,Airport,No Cars Available,2016-07-14 19:27:35,19,Thursday,Night
5967,5053,Airport,No Cars Available,2016-07-14 19:28:12,19,Thursday,Night
5968,5063,Airport,No Cars Available,2016-07-14 19:29:37,19,Thursday,Night
5969,5068,Airport,No Cars Available,2016-07-14 19:30:46,19,Thursday,Night
5970,5065,Airport,No Cars Available,2016-07-14 19:31:43,19,Thursday,Night
5971,5069,Airport,No Cars Available,2016-07-14 19:33:02,19,Thursday,Night
5972,5067,Airport,No Cars Available,2016-07-14 19:34:56,19,Thursday,Night
5973,5074,Airport,No Cars Available,2016-07-14 19:36:02,19,Thursday,Night
5974,5073,Airport,No Cars Available,2016-07-14 19:36:34,19,Thursday,Night
5975,5072,Airport,No Cars Available,2016-07-14 19:38:32,19,Thursday,Night
